Transaction_Amount,Account_Balance,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Age,Transaction_Distance,Risk_Score,Is_Weekend,Transaction_Type_Online,Transaction_Type_POS,Device_Type_Mobile,Device_Type_Tablet,Merchant_Category_Electronics,Merchant_Category_Grocery,Merchant_Category_Restaurants,Merchant_Category_Travel,Card_Type_Debit,Card_Type_Prepaid,Authentication_Method_OTP,Authentication_Method_PIN,Fraud_Label
70.62,55992.33,0,2,480.62,4,113,9.4,0.096,0,0,1,1,0,0,0,0,0,0,1,1,0,0
77.33,64559.82,0,11,498.79,0,210,4.41,0.562,0,0,1,1,0,0,0,0,0,1,0,1,0,0
181.03,92828.59,0,16,202.26,1,191,2.8,0.502,1,0,1,1,0,0,0,0,1,0,0,0,0,0
202.13,19199.92,0,11,309.86,1,43,2.91,0.906,1,1,0,1,0,0,0,0,0,1,0,1,0,0
32.18,15563.63,0,7,138.21,0,117,2.13,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43.81,93813.81,0,11,234.06,3,203,2.94,0.025,0,0,0,1,0,1,0,0,0,0,1,0,1,0
93.63,80541.81,0,2,56.06,0,123,3.49,0.779,0,0,0,1,0,0,0,0,0,0,1,1,0,1
42.38,41233.5,0,11,325.68,4,155,1.96,0.974,1,1,0,0,0,1,0,0,0,0,1,0,0,1
297.02,65469.4,1,6,295.94,3,192,0.91,0.305,0,1,0,1,0,0,0,0,0,1,0,0,0,1
79.11,56935.41,0,1,308.11,3,44,12.85,0.928,0,0,1,0,0,0,0,0,1,0,1,0,0,1
44.78,15805.61,1,5,243.48,2,222,2.23,0.856,1,0,1,0,0,0,0,1,0,1,0,0,1,1
3.28,43584.95,1,17,356.51,1,8,1.6,0.803,0,1,0,1,0,0,1,0,0,0,1,1,0,1
21.34,36184.14,0,14,304.59,3,41,0.26,0.765,0,0,1,0,1,0,0,0,1,1,0,0,1,0
17.78,90913.61,0,7,473.11,0,49,1.19,0.913,1,0,0,0,0,0,1,0,0,1,0,0,1,0
2.66,7664.12,0,12,468.74,3,208,9.39,0.838,0,0,0,0,0,0,0,0,1,1,0,1,0,0
145.83,11643.86,0,5,278.6,0,46,1.98,0.57,0,0,0,0,0,0,0,1,0,1,0,0,1,0
147.59,91613.0,0,1,425.21,2,31,2.99,0.298,0,1,0,0,0,0,0,1,0,0,1,0,0,0
285.6,62633.79,0,9,110.48,2,122,19.6,0.403,0,0,1,1,0,0,0,1,0,0,0,1,0,0
78.57,27556.27,0,8,54.52,3,137,1.96,0.946,0,0,1,0,0,1,0,0,0,0,0,0,1,1
303.1,36708.15,0,7,364.22,2,134,4.11,0.606,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.73,30631.85,0,10,62.13,0,220,5.65,0.088,1,1,0,0,0,0,0,0,1,0,0,1,0,0
3.46,62484.43,0,18,74.22,2,89,2.55,0.813,0,1,0,1,0,0,0,0,1,0,1,0,0,1
29.73,31275.26,0,6,423.82,2,102,4.67,0.503,0,1,0,1,0,0,0,0,1,0,1,1,0,1
127.66,79102.36,0,16,108.64,4,216,1.3,0.538,0,1,0,1,0,0,1,0,0,0,0,0,0,0
200.39,43251.12,0,8,455.78,3,102,0.55,0.559,0,1,0,1,0,0,0,0,1,1,0,1,0,0
199.82,19007.67,0,5,468.3,4,177,1.98,0.203,0,1,0,0,0,0,0,1,0,0,0,0,1,0
184.58,10638.56,1,12,86.93,1,96,1.82,0.22,0,0,1,1,0,0,0,0,1,1,0,1,0,1
129.67,47684.65,0,1,166.79,1,64,2.1,0.457,0,1,0,1,0,0,1,0,0,0,1,0,0,0
65.47,35592.34,0,15,359.7,1,52,5.05,0.612,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1.21,91725.81,0,2,83.54,3,12,3.23,0.983,0,0,1,1,0,0,0,0,0,0,1,1,0,0
172.18,69598.2,0,2,89.86,2,207,23.92,0.57,1,1,0,0,0,0,0,0,0,0,1,0,1,0
16.28,60530.12,0,7,106.12,1,71,15.58,0.024,0,1,0,0,0,0,0,0,0,0,1,0,0,0
205.62,10772.36,1,13,60.76,0,64,1.36,0.45,0,0,1,1,0,0,0,1,0,0,0,0,1,0
16.25,10850.59,0,13,307.02,2,173,8.23,0.35,1,0,0,1,0,0,0,0,1,0,0,0,0,0
56.51,68359.77,0,18,84.78,2,184,3.84,0.902,1,1,0,1,0,0,0,0,0,0,1,0,1,0
7.2,11185.54,0,14,273.99,2,229,3.83,0.49,1,0,1,1,0,0,0,0,0,0,1,0,1,0
52.2,73943.62,0,4,391.17,1,34,3.66,0.877,0,1,0,0,0,0,0,0,1,0,0,0,1,0
329.31,62234.55,0,6,193.94,4,208,2.61,0.136,0,1,0,1,0,1,0,0,0,1,0,0,1,0
251.85,83561.27,0,18,109.24,0,31,3.32,0.972,0,1,0,0,1,0,0,0,0,0,0,0,1,1
26.26,90013.79,0,19,419.94,2,35,10.72,0.802,0,1,0,0,0,0,1,0,0,0,1,0,1,0
89.14,87450.35,1,15,203.13,1,99,11.18,0.492,1,0,0,0,0,0,0,0,1,0,1,0,1,1
139.25,28265.1,0,2,62.2,2,98,9.11,0.46,0,1,0,1,0,1,0,0,0,0,0,0,0,1
138.06,85028.61,0,4,47.34,2,140,10.61,0.306,0,0,1,0,0,1,0,0,0,0,1,0,0,1
204.99,27084.83,0,6,328.48,4,217,4.11,0.932,0,0,1,1,0,0,0,0,0,0,1,1,0,1
35.74,15511.7,0,5,303.55,2,114,8.21,0.469,1,0,1,1,0,1,0,0,0,1,0,1,0,0
22.19,3329.41,0,8,343.96,2,228,8.09,0.835,0,0,1,0,1,0,0,0,0,1,0,1,0,1
433.22,67936.74,0,12,392.82,0,28,0.63,0.864,1,0,0,1,0,0,0,0,1,1,0,0,1,0
57.81,1285.41,0,11,16.34,3,50,0.53,0.97,0,1,0,1,0,1,0,0,0,1,0,1,0,0
145.64,37360.71,0,8,19.91,3,71,5.21,0.495,1,1,0,0,0,0,0,1,0,0,1,0,0,0
501.86,91932.49,1,15,273.38,2,156,0.08,0.946,1,0,1,1,0,0,0,1,0,0,1,1,0,1
199.03,52208.12,0,18,22.95,1,147,1.97,0.095,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82.97,40641.82,1,1,27.14,1,48,4.72,0.34,1,1,0,0,0,0,1,0,0,0,0,1,0,0
324.47,72457.11,0,9,21.33,4,211,4.9,0.774,0,0,1,0,0,0,0,0,1,1,0,1,0,0
3.16,12832.27,0,2,44.65,2,138,15.82,0.332,1,1,0,0,0,0,0,1,0,0,0,1,0,1
193.14,20832.78,0,18,251.8,3,79,1.13,0.454,0,0,1,0,1,1,0,0,0,0,1,0,1,0
19.63,40285.02,0,6,277.47,4,198,3.98,0.088,0,1,0,1,0,0,0,1,0,1,0,1,0,0
5.11,50796.45,0,18,317.79,3,65,0.4,0.708,1,0,1,1,0,0,0,0,0,0,0,1,0,0
105.03,87488.72,0,8,421.86,0,116,0.46,0.886,0,1,0,0,0,0,0,1,0,1,0,1,0,0
201.08,73573.73,0,18,61.21,2,117,5.79,0.604,0,1,0,0,0,0,0,0,1,0,0,0,1,1
10.9,21564.71,0,18,66.23,4,138,15.91,0.118,0,1,0,1,0,1,0,0,0,0,0,0,0,0
14.53,57396.38,0,3,188.56,0,90,2.76,0.599,0,1,0,0,0,0,1,0,0,1,0,0,0,0
43.95,27189.25,0,4,439.78,4,208,4.98,0.951,1,1,0,1,0,0,1,0,0,0,1,1,0,0
167.61,40151.27,0,9,177.76,2,128,8.74,0.264,0,0,1,0,0,1,0,0,0,1,0,0,1,0
210.89,26358.34,1,19,408.56,3,197,0.7,0.684,1,1,0,1,0,0,0,0,1,0,1,1,0,0
36.22,21417.51,0,12,430.13,0,96,14.99,0.718,1,1,0,1,0,0,0,0,0,1,0,0,0,0
44.77,73539.01,1,7,55.91,3,95,2.67,0.856,1,1,0,1,0,0,0,0,0,0,1,0,1,1
7.82,80835.3,0,16,388.71,1,215,5.52,0.344,0,1,0,1,0,1,0,0,0,1,0,1,0,0
51.15,91704.35,0,16,15.81,0,146,3.7,0.295,1,0,0,0,0,1,0,0,0,0,0,0,0,0
71.63,61860.97,0,9,331.02,1,55,5.0,0.827,0,1,0,1,0,0,0,0,1,0,1,0,1,1
69.6,59351.05,0,14,24.08,4,43,1.14,0.514,0,0,1,1,0,0,0,0,1,0,1,1,0,0
137.44,68021.95,1,1,126.37,2,5,1.55,0.018,0,1,0,1,0,0,0,0,0,1,0,0,0,0
384.75,18222.66,1,5,156.92,2,29,2.2,0.936,0,1,0,1,0,0,0,1,0,1,0,1,0,0
39.74,78167.82,0,5,280.45,1,110,2.29,0.363,0,0,1,0,0,0,0,1,0,0,0,1,0,0
8.2,76804.2,0,10,85.69,2,64,1.28,0.512,1,1,0,1,0,0,0,1,0,0,1,1,0,0
326.47,48211.68,0,3,92.8,3,216,4.21,0.938,1,0,1,0,0,0,0,1,0,1,0,1,0,0
236.56,29384.25,0,1,57.56,2,147,8.91,0.995,1,1,0,1,0,0,0,0,0,0,1,1,0,1
6.94,28140.96,1,6,174.62,0,168,3.99,0.883,1,1,0,0,0,0,0,1,0,0,1,0,1,1
288.87,13326.22,0,19,248.03,4,18,1.64,0.065,1,1,0,1,0,0,0,0,0,0,1,0,0,0
30.65,20610.88,0,16,259.44,1,134,6.11,0.626,0,0,1,1,0,0,0,0,1,0,1,0,1,0
139.57,14393.39,0,16,46.62,2,146,9.15,0.318,0,0,0,0,0,0,0,1,0,0,0,1,0,0
95.54,71656.81,1,4,245.29,2,17,0.8,0.515,0,1,0,0,0,0,0,1,0,0,1,1,0,1
61.33,17028.82,0,3,451.47,4,227,4.54,0.146,0,1,0,1,0,1,0,0,0,1,0,1,0,0
43.05,60716.01,0,3,178.8,4,20,3.21,0.035,0,0,0,1,0,0,0,0,1,0,0,0,1,0
229.01,74953.93,1,1,72.36,0,147,4.54,0.063,0,1,0,1,0,0,0,0,1,1,0,0,0,0
84.73,93609.04,0,16,451.36,0,55,3.66,0.958,0,1,0,0,1,0,1,0,0,0,1,0,1,0
10.98,60065.16,0,17,308.7,1,65,0.21,0.895,1,0,1,1,0,0,1,0,0,0,1,1,0,1
1.27,53722.24,0,6,374.3,1,124,18.09,0.325,1,0,0,1,0,0,0,1,0,0,1,0,1,0
13.44,55394.56,0,12,99.91,3,30,7.5,0.977,0,0,1,1,0,0,1,0,0,0,1,1,0,1
183.28,68844.45,0,9,295.66,2,104,2.14,0.809,1,0,1,1,0,0,0,1,0,0,0,0,1,1
14.15,29927.42,1,13,248.09,2,174,2.83,0.17,0,1,0,1,0,0,0,0,0,1,0,0,0,0
47.19,79535.05,0,4,339.55,1,88,7.08,0.903,0,1,0,0,0,0,1,0,0,1,0,1,0,1
74.89,22915.36,0,2,12.79,4,112,5.48,0.756,1,1,0,1,0,0,1,0,0,0,1,0,1,0
6.87,54561.21,0,12,493.77,1,228,0.46,0.296,1,1,0,1,0,0,1,0,0,1,0,0,0,0
238.46,74557.87,0,16,494.29,1,100,29.11,0.388,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90.72,34915.18,0,2,77.63,0,134,4.94,0.842,0,1,0,0,0,0,0,1,0,0,0,1,0,1
33.57,76749.26,1,13,322.49,2,147,1.52,0.693,0,1,0,0,0,0,0,1,0,0,0,0,0,0
47.24,67094.92,0,14,282.79,4,98,5.39,0.088,0,0,1,1,0,1,0,0,0,0,0,1,0,0
123.72,74643.69,0,11,256.29,1,73,21.51,0.953,1,1,0,0,0,0,0,0,1,0,1,0,0,0
179.83,24665.3,0,18,392.6,1,217,2.68,0.979,0,0,1,1,0,0,0,1,0,0,1,0,1,0
190.23,2487.91,0,11,376.84,3,167,2.3,0.337,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19.14,32733.5,0,19,373.28,3,183,13.02,0.779,1,1,0,1,0,0,0,1,0,0,0,1,0,0
305.92,86741.08,0,15,342.44,4,151,2.23,0.723,0,1,0,0,0,0,0,0,0,0,1,1,0,0
20.5,53086.9,1,6,300.63,3,46,1.56,0.35,1,0,1,1,0,0,0,0,0,0,1,1,0,0
5.09,19445.51,0,7,454.84,0,78,2.06,0.777,0,0,1,0,0,0,0,0,0,1,0,1,0,0
210.24,83710.51,1,11,463.08,3,111,2.62,0.394,0,1,0,1,0,0,0,0,0,1,0,1,0,1
6.95,66330.24,0,15,333.19,0,162,2.79,0.554,1,0,0,0,0,1,0,0,0,0,1,0,0,0
161.36,32387.17,0,12,145.86,1,174,2.6,0.303,0,1,0,1,0,1,0,0,0,0,1,0,0,0
64.15,28865.78,1,13,102.98,2,99,4.09,0.504,1,0,0,1,0,1,0,0,0,1,0,0,1,1
136.34,88988.71,0,15,123.88,0,123,1.8,0.451,0,0,1,1,0,1,0,0,0,0,1,0,0,0
78.21,5462.58,0,5,16.83,2,28,4.33,0.273,0,0,1,1,0,0,1,0,0,0,0,0,0,0
55.4,87502.34,0,2,193.24,3,160,13.72,0.053,0,0,1,0,1,0,0,0,0,0,1,1,0,0
46.23,39257.51,1,12,332.8,4,169,0.16,0.642,0,1,0,1,0,0,0,0,1,0,1,0,0,1
101.19,52928.48,0,6,48.17,0,63,0.61,0.471,0,0,1,1,0,0,1,0,0,0,0,0,1,1
251.03,6887.16,0,19,423.54,0,53,3.38,0.08,1,0,1,1,0,0,0,0,1,1,0,0,1,0
71.63,61860.97,0,9,331.02,1,55,5.0,0.827,0,1,0,1,0,0,0,0,1,0,1,0,1,1
120.6,36935.08,0,6,424.12,0,176,3.78,0.708,0,1,0,0,1,1,0,0,0,1,0,0,1,0
39.1,4577.3,0,1,284.27,4,191,7.8,0.665,0,0,1,0,0,0,0,1,0,0,0,0,1,1
9.7,21944.57,0,1,372.68,4,175,4.83,0.792,0,0,1,0,1,1,0,0,0,1,0,1,0,0
34.72,28114.49,0,13,494.64,2,28,2.24,0.106,0,1,0,1,0,0,0,1,0,0,1,0,1,0
84.68,94410.83,0,8,144.93,1,142,2.44,0.79,0,0,1,0,0,0,0,0,1,0,1,1,0,0
116.12,28978.42,1,4,87.48,1,87,3.92,0.25,1,1,0,1,0,1,0,0,0,0,0,1,0,1
33.15,50703.84,0,15,57.57,4,6,2.31,0.823,0,0,1,1,0,0,0,0,0,1,0,0,1,1
96.53,61375.23,0,13,397.56,3,193,9.32,0.903,0,1,0,1,0,0,0,0,0,0,0,0,1,0
94.78,74480.12,0,11,264.16,1,189,1.37,0.163,0,1,0,1,0,1,0,0,0,0,1,1,0,0
134.91,60273.11,0,8,85.74,2,143,11.98,0.686,0,1,0,1,0,0,0,1,0,0,0,0,0,0
20.8,62977.2,1,1,316.19,1,142,0.93,0.733,1,1,0,0,0,0,0,0,0,0,0,0,1,1
99.71,84748.56,1,16,172.34,2,224,4.62,0.802,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1.87,46648.41,0,16,98.25,1,81,8.74,0.034,0,1,0,0,0,0,0,1,0,0,0,1,0,0
217.95,34792.51,0,3,386.15,1,176,4.89,0.895,0,0,1,0,1,0,0,0,0,1,0,0,1,0
153.48,22585.54,0,10,49.02,2,213,0.71,0.855,1,1,0,0,0,0,0,0,0,0,0,0,1,1
180.63,90938.94,0,13,413.27,4,155,0.99,0.295,0,1,0,1,0,0,0,0,1,1,0,1,0,0
62.04,50750.14,0,15,494.33,4,109,1.86,0.911,0,1,0,1,0,1,0,0,0,0,0,0,1,1
125.6,81154.77,0,2,250.87,3,52,6.94,0.262,1,0,0,1,0,0,0,0,0,1,0,1,0,0
106.92,4131.49,0,15,182.71,4,183,6.44,0.486,0,1,0,0,0,1,0,0,0,0,0,0,0,0
66.84,3450.09,0,3,453.34,1,80,5.98,0.034,0,0,1,0,0,0,0,0,1,1,0,1,0,0
7.29,8381.72,1,16,49.14,1,91,3.34,0.063,0,1,0,1,0,0,0,1,0,1,0,1,0,0
130.61,16972.3,0,2,389.11,3,3,12.55,0.321,1,0,1,1,0,0,1,0,0,1,0,1,0,0
203.23,35131.33,1,4,318.34,2,30,2.04,0.165,0,1,0,0,1,0,0,1,0,0,1,0,0,0
24.45,78796.27,1,1,281.66,2,155,0.72,0.6,0,0,0,1,0,1,0,0,0,1,0,0,0,1
146.77,50047.23,0,13,152.52,4,44,3.0,0.762,1,1,0,0,0,0,1,0,0,0,1,0,1,0
36.73,89579.13,0,16,488.12,4,218,0.05,0.306,0,0,1,1,0,1,0,0,0,0,1,1,0,0
98.32,38550.12,0,9,162.62,4,150,1.27,0.678,0,0,1,1,0,0,0,0,1,0,0,1,0,0
59.83,11077.63,0,18,239.7,1,9,3.37,0.956,0,0,1,1,0,0,1,0,0,0,0,0,0,1
68.58,91970.64,0,6,263.24,3,167,1.52,0.631,0,0,1,1,0,0,0,0,1,0,1,0,0,0
82.74,24385.85,0,8,282.22,0,201,4.66,0.371,0,0,0,1,0,0,0,0,1,0,0,1,0,0
303.26,4575.22,0,10,368.64,0,71,2.58,0.509,0,0,1,1,0,0,1,0,0,0,1,0,1,0
185.1,97666.75,0,14,490.61,1,151,6.1,0.531,0,1,0,0,1,0,0,0,1,0,1,0,0,0
281.86,52431.65,0,14,190.48,4,17,12.04,0.111,0,1,0,1,0,0,0,1,0,0,0,0,0,0
114.35,53858.19,0,13,391.68,3,101,3.13,0.927,0,0,1,1,0,0,1,0,0,0,0,1,0,0
56.17,37983.88,0,8,10.21,0,112,0.23,0.407,0,1,0,1,0,0,0,0,0,0,1,1,0,0
88.97,74196.53,0,9,475.74,2,132,0.19,0.577,1,1,0,1,0,0,0,0,0,0,1,0,1,1
14.66,20818.57,0,16,15.55,4,67,0.62,0.965,1,0,1,0,0,0,0,0,0,0,1,0,0,0
13.49,35062.77,0,18,44.35,3,166,5.67,0.739,0,0,0,0,0,1,0,0,0,1,0,1,0,0
45.15,71563.46,0,4,404.06,1,56,2.16,0.369,0,1,0,1,0,0,0,0,1,1,0,0,1,0
85.96,20421.87,1,14,148.94,3,35,10.15,0.666,0,1,0,0,0,1,0,0,0,0,1,0,0,1
359.66,40440.41,1,18,339.77,4,217,0.37,0.298,0,0,1,1,0,0,1,0,0,1,0,0,1,1
42.19,33824.49,0,1,453.78,4,16,0.35,0.808,0,1,0,0,0,0,0,0,1,0,0,1,0,0
154.98,76071.41,0,17,193.32,1,29,5.01,0.484,1,1,0,0,0,0,0,1,0,1,0,1,0,0
15.96,77987.62,0,8,13.46,2,235,3.4,0.617,0,1,0,0,0,0,0,1,0,0,0,0,1,0
35.88,84983.55,0,2,489.95,3,177,0.09,0.403,1,1,0,0,0,0,0,0,1,0,0,0,0,0
100.32,1466.65,0,11,465.91,4,87,3.97,0.256,0,1,0,1,0,1,0,0,0,0,0,0,1,1
251.67,7298.73,0,2,33.07,4,56,9.04,0.524,0,1,0,0,0,0,1,0,0,0,1,0,1,0
91.09,14630.2,1,14,333.23,3,8,10.06,0.156,0,0,0,1,0,0,0,0,0,1,0,0,0,1
86.6,80764.62,0,7,410.92,1,168,4.56,0.542,0,1,0,0,0,0,1,0,0,0,1,0,1,0
21.5,29821.6,0,14,123.27,1,101,0.83,0.468,1,1,0,0,0,1,0,0,0,0,0,0,1,0
31.92,64708.91,0,13,184.2,2,186,6.8,0.25,1,1,0,0,0,0,0,0,0,0,0,1,0,0
86.54,58716.67,0,11,91.08,2,54,3.17,0.859,1,0,0,0,0,0,1,0,0,0,1,0,1,1
86.19,55273.43,0,15,484.05,0,134,4.55,0.457,1,0,0,0,1,0,1,0,0,0,1,1,0,0
12.46,44950.56,0,14,312.94,3,225,2.31,0.136,0,0,0,0,1,0,0,1,0,0,1,0,1,0
455.83,98050.28,0,5,490.53,1,197,11.81,0.009,1,0,1,0,0,0,0,1,0,0,0,0,0,0
179.2,92884.98,0,9,145.19,0,157,10.05,0.316,1,1,0,0,0,0,0,0,0,0,0,1,0,1
46.64,18627.17,0,5,268.24,4,53,10.2,0.584,0,0,1,1,0,0,0,0,0,0,1,0,0,0
158.7,81925.64,1,11,157.5,1,55,2.97,0.974,0,0,1,1,0,0,1,0,0,0,1,0,1,1
138.06,85028.61,0,4,47.34,2,140,10.61,0.306,0,0,1,0,0,1,0,0,0,0,1,0,0,1
50.25,8729.58,1,13,26.36,4,184,0.21,0.872,0,1,0,1,0,0,0,0,0,0,0,0,1,1
52.47,86138.16,0,17,396.04,1,51,1.96,0.444,1,1,0,1,0,0,1,0,0,0,1,1,0,0
127.19,81073.59,1,2,24.77,3,64,1.35,0.756,0,1,0,1,0,0,0,0,0,1,0,0,1,0
204.99,27084.83,0,6,328.48,4,217,4.11,0.932,0,0,1,1,0,0,0,0,0,0,1,1,0,1
41.72,84679.98,0,7,221.88,0,94,1.84,0.301,0,1,0,1,0,0,1,0,0,0,0,0,1,0
19.99,54753.88,0,3,437.83,2,89,8.04,0.3,0,0,0,0,1,1,0,0,0,0,1,0,1,0
13.43,36163.32,1,13,461.18,1,77,16.09,0.689,1,0,1,1,0,0,0,0,0,1,0,0,0,0
25.45,3944.12,0,19,263.48,3,102,0.53,0.925,0,1,0,1,0,0,0,0,1,1,0,0,0,1
0.77,10327.89,0,1,185.68,2,116,0.86,0.563,0,1,0,0,0,0,0,1,0,0,1,0,0,0
63.17,40988.67,0,4,196.33,1,127,7.47,0.712,0,1,0,0,0,0,0,0,0,0,1,0,0,0
58.66,98462.65,0,14,82.55,1,7,1.04,0.817,0,1,0,1,0,0,0,0,1,1,0,0,1,1
26.28,80611.15,0,9,491.76,3,129,0.32,0.904,0,0,1,1,0,0,1,0,0,0,1,0,1,1
64.04,2956.79,0,8,394.84,3,106,2.14,0.175,1,1,0,1,0,1,0,0,0,0,1,0,0,1
148.42,63395.75,0,18,443.42,3,5,12.89,0.248,1,1,0,1,0,1,0,0,0,0,0,1,0,0
181.46,69825.26,0,10,145.68,0,183,2.78,0.89,0,1,0,0,0,0,0,1,0,0,0,0,1,0
116.24,57545.01,0,12,69.8,3,128,3.85,0.475,0,1,0,0,0,0,0,0,1,0,1,0,0,0
14.54,16997.2,0,6,232.79,4,208,15.84,0.971,0,1,0,1,0,0,0,1,0,0,1,1,0,1
28.81,69445.65,1,12,434.91,0,234,2.43,0.764,0,0,1,1,0,1,0,0,0,0,1,1,0,1
2.64,89039.3,0,15,242.81,1,22,15.01,0.642,0,0,0,0,0,0,0,0,1,1,0,0,0,0
162.02,86540.52,0,5,38.2,1,8,2.46,0.428,0,1,0,1,0,0,0,0,0,1,0,1,0,0
7.27,85655.19,0,10,110.98,4,113,4.9,0.134,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1.76,4237.72,1,5,172.27,3,202,10.2,0.935,1,0,0,1,0,0,0,0,1,0,0,0,0,1
267.65,48212.76,0,13,329.92,2,54,0.31,0.496,0,1,0,0,1,0,1,0,0,1,0,0,1,0
6.36,49324.47,0,18,16.71,4,126,8.25,0.984,0,0,1,1,0,0,1,0,0,0,0,0,0,0
126.86,95029.13,0,7,27.69,4,131,8.49,0.883,0,1,0,1,0,1,0,0,0,0,0,0,1,0
34.21,93083.11,1,4,210.44,3,47,1.85,0.39,0,1,0,1,0,0,1,0,0,1,0,1,0,0
131.96,35402.19,0,18,201.85,4,24,4.2,0.561,0,1,0,1,0,0,0,0,1,1,0,0,1,0
65.88,10317.15,0,5,333.82,1,145,2.29,0.469,1,1,0,1,0,0,1,0,0,1,0,1,0,0
320.35,31460.32,0,8,241.17,2,235,0.85,0.119,0,0,0,1,0,0,0,0,1,0,1,0,1,0
171.21,38054.64,1,1,161.47,1,233,4.97,0.74,1,0,1,1,0,1,0,0,0,0,1,0,0,1
60.37,55511.26,0,11,486.07,4,1,6.57,0.863,0,0,0,1,0,0,0,0,0,0,1,0,0,1
118.12,4462.9,0,13,88.6,2,201,25.45,0.059,0,0,0,0,0,0,0,0,1,1,0,0,1,0
33.09,507.54,0,17,15.66,1,57,5.13,0.083,0,0,1,0,0,0,0,1,0,1,0,0,1,0
11.84,82400.7,0,14,295.86,1,87,11.52,0.981,0,1,0,1,0,1,0,0,0,1,0,0,1,0
236.31,54336.9,1,13,410.98,4,104,9.35,0.703,1,0,1,0,0,0,0,0,1,0,1,0,1,1
14.27,26030.57,0,19,383.53,1,9,1.51,0.73,0,1,0,0,1,0,0,1,0,1,0,0,0,1
46.8,80816.57,0,10,170.58,0,19,6.5,0.102,0,0,1,1,0,0,1,0,0,1,0,1,0,0
30.54,57519.31,0,19,69.07,2,1,1.58,0.291,0,0,1,0,0,0,0,0,1,0,0,1,0,0
197.53,21428.2,1,5,216.52,4,108,0.57,0.006,0,1,0,1,0,0,0,0,1,1,0,1,0,1
110.19,9075.62,0,5,264.32,4,186,0.04,0.49,0,0,0,1,0,0,1,0,0,1,0,1,0,0
191.15,58484.49,0,4,493.78,0,135,2.45,0.868,1,0,0,1,0,0,1,0,0,0,0,1,0,1
26.53,40868.9,0,1,180.0,4,59,2.99,0.222,0,0,1,1,0,1,0,0,0,0,0,1,0,0
94.25,74895.29,0,14,370.68,2,230,3.09,0.704,0,1,0,1,0,0,0,0,0,1,0,0,1,0
2.2,50481.05,0,7,317.97,2,163,10.97,0.233,0,0,1,1,0,1,0,0,0,0,0,0,1,0
97.53,81663.01,0,19,315.41,0,95,16.16,0.793,0,0,1,1,0,0,1,0,0,0,0,0,1,0
38.58,13237.46,0,19,84.48,3,132,1.03,0.948,0,1,0,0,1,1,0,0,0,0,1,1,0,1
41.09,98123.37,1,16,297.89,0,216,4.2,0.907,0,0,1,1,0,0,0,0,0,0,0,0,1,1
7.39,75156.67,1,16,148.57,2,100,4.79,0.891,0,1,0,0,0,0,0,0,1,1,0,0,1,1
91.67,17807.74,1,6,499.63,3,79,2.7,0.18,0,1,0,0,0,0,0,1,0,0,0,1,0,1
113.51,75050.89,1,3,188.54,3,161,5.09,0.841,0,0,0,1,0,0,0,1,0,0,1,0,0,1
96.05,2580.84,0,13,389.79,2,61,3.43,0.382,0,1,0,1,0,0,0,1,0,0,1,0,1,0
3.21,39821.44,0,16,107.32,1,216,0.98,0.818,0,1,0,1,0,0,0,0,1,0,1,0,0,0
32.95,51088.62,0,12,163.82,2,164,1.6,0.481,0,0,1,1,0,0,1,0,0,0,0,0,0,0
3.98,48487.03,0,10,422.26,4,86,4.31,0.381,0,0,1,1,0,0,0,0,1,0,1,0,0,0
112.73,27341.88,0,8,47.76,2,150,4.26,0.865,1,1,0,0,0,1,0,0,0,0,0,0,0,0
26.27,77650.46,0,11,402.91,3,94,3.41,0.727,0,0,1,0,0,0,0,0,0,0,1,1,0,0
81.41,96644.66,0,11,438.14,2,167,14.65,0.432,1,1,0,1,0,0,0,0,0,0,0,1,0,0
101.9,58726.08,0,17,233.3,4,127,15.59,0.456,1,1,0,1,0,0,0,1,0,0,1,1,0,0
33.95,18137.98,0,10,103.94,2,43,1.72,0.277,0,1,0,1,0,0,0,1,0,0,0,0,1,0
80.49,77006.23,0,7,97.02,0,24,7.76,0.108,1,1,0,0,0,0,0,0,0,1,0,0,1,0
49.33,36808.43,0,4,492.81,1,122,1.17,0.189,0,1,0,0,0,0,0,0,1,1,0,0,0,0
72.07,37391.74,0,13,57.3,3,68,5.44,0.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
286.13,85537.81,1,12,60.57,2,225,6.71,0.902,0,1,0,0,0,0,0,1,0,0,0,0,1,1
6.75,58900.82,0,10,89.62,3,96,10.48,0.653,0,1,0,1,0,0,1,0,0,1,0,0,1,0
73.77,5631.73,0,11,461.66,3,143,2.72,0.903,0,1,0,1,0,0,1,0,0,0,1,1,0,1
135.19,95051.81,0,3,410.12,3,139,8.6,0.777,0,0,0,0,0,0,0,1,0,0,1,1,0,0
252.64,49794.75,0,13,104.9,4,100,4.22,0.864,0,1,0,1,0,0,0,0,1,1,0,0,1,1
